Angle,Cp
1.151385e+02,-2.848039e-01
3.150000e+01,1.230462e+00
3.111146e+01,1.239674e+00
3.037500e+01,1.256707e+00
2.963854e+01,1.273540e+00
1.301115e+02,-2.703627e-01
1.293750e+02,-2.706355e-01
1.286385e+02,-2.709981e-01
1.061385e+02,-2.400088e-01
1.068750e+02,-2.447518e-01
1.076115e+02,-2.492166e-01
1.466385e+02,-2.691740e-01
1.473750e+02,-2.694279e-01
1.481115e+02,-2.697599e-01
6.361459e+00,1.664564e+00
5.625000e+00,1.668930e+00
4.888542e+00,1.671930e+00
1.350000e+02,-2.697812e-01
1.346115e+02,-2.697972e-01
1.338750e+02,-2.698532e-01
1.331385e+02,-2.699415e-01
1.761146e+01,1.507780e+00
1.687500e+01,1.518349e+00
1.613854e+01,1.529525e+00
1.353885e+02,-2.697609e-01
1.361250e+02,-2.697480e-01
1.368615e+02,-2.697425e-01
1.526115e+02,-2.711625e-01
1.518750e+02,-2.710990e-01
1.511385e+02,-2.709749e-01
1.713885e+02,-2.718018e-01
1.721250e+02,-2.692153e-01
1.728615e+02,-2.661326e-01
1.488885e+02,-2.703281e-01
1.496250e+02,-2.707139e-01
1.503615e+02,-2.710441e-01
1.443885e+02,-2.694627e-01
1.451250e+02,-2.693532e-01
1.458615e+02,-2.693093e-01
5.438854e+01,6.302378e-01
5.512500e+01,6.112901e-01
5.586146e+01,5.924694e-01
3.188854e+01,1.221460e+00
3.262500e+01,1.203895e+00
3.336146e+01,1.186614e+00
8.961146e+01,-7.997304e-02
8.887500e+01,-7.021725e-02
8.813854e+01,-6.051475e-02
2.738854e+01,1.334482e+00
2.812500e+01,1.317550e+00
2.886146e+01,1.298713e+00
1.638615e+02,-2.722296e-01
1.631250e+02,-2.720489e-01
1.623885e+02,-2.719004e-01
2.638542e+00,1.647862e+00
3.375000e+00,1.642915e+00
4.111458e+00,1.638016e+00
4.763854e+01,8.125673e-01
4.837500e+01,7.932425e-01
4.911146e+01,7.742352e-01
